Node,Degree,Clustering Coefficient,Betweenness,Closeness
698,0,0.0,0.0,0.0
881,6,0.6666666666666666,0.0016393442622950817,0.10440034512510786
858,4,1.0,0.0,0.09445745511319283
828,19,0.6549707602339181,0.010816896959362571,0.40876108572964265
697,17,0.6470588235294118,0.011716881667904352,0.395784543325527
884,3,0.6666666666666666,0.00018214936247723133,0.21311475409836067
864,4,0.6666666666666666,0.005955804812577891,0.3004147738494964
856,29,0.28078817733990147,0.18347277311959093,0.5088658414185346
869,6,0.8666666666666667,0.0009886560727803179,0.3280845556514237
889,12,0.6515151515151515,0.008728961257002671,0.3415674825960027
872,6,0.9333333333333333,0.0001092896174863388,0.10491803278688526
873,5,1.0,0.0,0.09538002980625933
719,16,0.7416666666666667,0.002552555216489643,0.3238237172663402
713,15,0.8,0.0015804217033725232,0.319672131147541
861,9,0.8611111111111112,0.0009406379898183176,0.3238237172663402
863,10,0.8666666666666667,0.0017069997397866252,0.3238237172663402
840,13,0.7948717948717948,0.007538031016562204,0.3666827386692382
803,3,0.6666666666666666,9.107468123861566e-05,0.2652598535054064
745,11,0.9454545454545454,0.00017260820539509062,0.304078368652539
805,16,0.7,0.003615280439050931,0.3238237172663402
865,3,1.0,0.0,0.07084309133489461
857,4,0.5,0.013114754098360656,0.09918032786885247
874,6,0.9333333333333333,0.0001092896174863388,0.10491803278688526
708,17,0.6323529411764706,0.010443293564518756,0.395784543325527
823,18,0.6862745098039216,0.00869379448282407,0.395784543325527
885,8,0.5714285714285714,0.004663023679417122,0.13114754098360656
870,6,0.6,0.002686703096539162,0.10440034512510786
871,6,0.5333333333333333,0.015619307832422586,0.12397540983606557
888,8,1.0,0.0,0.31562564847478736
825,4,0.5,0.008466350301984463,0.304078368652539
774,17,0.6617647058823529,0.010224014583693314,0.395784543325527
729,11,0.7636363636363637,0.0037724100429018456,0.33245901639344266
769,12,0.5606060606060606,0.0242133366745101,0.3666827386692382
800,16,0.7,0.007108245258907594,0.3896004098360656
819,15,0.7333333333333333,0.0059350595929416414,0.3777943368107303
859,1,0.0,0.0,0.06994535519125683
876,10,0.8666666666666667,0.0017069997397866252,0.3238237172663402
887,5,1.0,0.0,0.09538002980625933
895,5,0.7,0.001320582877959927,0.09918032786885247
890,6,0.7333333333333333,0.0005191256830601093,0.28334575260804773
810,10,0.9111111111111111,0.0023365627823070854,0.3463114754098361
879,5,0.6,0.0025956284153005466,0.09918032786885247
753,11,0.509090909090909,0.01403140691231337,0.3666827386692382
830,14,0.8791208791208791,0.0027067754476017176,0.372155615365794
747,21,0.5476190476190477,0.03616896410455766,0.42990390050876204
776,7,0.7619047619047619,0.000837887067395264,0.11657559198542805
772,7,0.8571428571428571,0.0015548384350089677,0.33245901639344266
804,11,0.7272727272727273,0.011538308213560711,0.3562060889929743
886,7,0.9523809523809523,7.8064012490242e-05,0.2544329207092673
893,3,0.6666666666666666,0.00577365545010066,0.29683840749414525
811,7,0.8095238095238095,0.001252772648372303,0.33245901639344266
867,7,0.7619047619047619,0.000837887067395264,0.11657559198542805
868,3,1.0,0.0,0.07084309133489461
878,9,0.9166666666666666,0.001446786364819152,0.319672131147541
877,3,1.0,0.0,0.08070617906683482
882,7,0.9523809523809523,0.0012646370023419206,0.31168032786885247
894,3,0.6666666666666666,0.0001366120218579235,0.07629255989911728
866,4,0.5,0.0005919854280510018,0.07934426229508197
880,7,0.7619047619047619,0.0010746812386156648,0.28016209246638424
703,8,0.8571428571428571,0.0023624256565306146,0.33695170580416484
798,1,0.0,0.0,0.23523043612743583
862,3,1.0,0.0,0.07084309133489461
