Node,Degree,Clustering Coefficient,Betweenness,Closeness
414,0,0.0,0.0,0.0
650,21,0.8809523809523809,0.0013160332984413687,0.28414201183431953
647,18,0.7908496732026143,0.05070757916462627,0.3289041095890411
461,34,0.7415329768270945,0.018254806119682894,0.4692508143322475
544,34,0.7183600713012478,0.0011511297993021534,0.41159999999999997
614,31,0.6903225806451613,0.0038761215885036466,0.4262130177514793
515,32,0.6592741935483871,0.013376675041667247,0.44462962962962965
363,31,0.7032258064516129,0.008752040536331902,0.435226586102719
348,45,0.5535353535353535,0.040486116249072876,0.4818060200668896
436,44,0.5739957716701902,0.22310319355704117,0.49675862068965515
428,48,0.5088652482269503,0.048608243124225764,0.4834228187919463
400,42,0.6562137049941928,0.0035428519797087235,0.4558860759493671
591,45,0.6181818181818182,0.011827642616937325,0.4707843137254902
636,24,0.5942028985507246,0.0021125338784103776,0.35658415841584157
630,38,0.3186344238975818,0.04064940040960328,0.4339156626506024
500,35,0.6907563025210084,0.001602426276997363,0.4139655172413793
524,39,0.7422402159244265,0.004813642700547073,0.4602555910543131
553,43,0.5614617940199336,0.05560862963031917,0.5019512195121951
561,39,0.7597840755735492,0.006460182456458486,0.4692508143322475
651,28,0.6825396825396826,0.002554811655043007,0.4249557522123894
597,21,0.7238095238095238,0.0013736005165264093,0.35136585365853656
619,25,0.6233333333333333,0.002146774846467722,0.35482758620689653
664,16,0.7,0.0005298106113226547,0.33896470588235295
666,17,0.625,0.010322991280499743,0.41159999999999997
606,26,0.7661538461538462,0.0006887461355019974,0.4175652173913043
438,42,0.6283391405342624,0.02056924077433487,0.4818060200668896
370,37,0.7027027027027027,0.008621783010717933,0.4558860759493671
556,25,0.6466666666666666,0.004482219172011961,0.42
373,53,0.5754716981132075,0.04370268731850925,0.5108510638297873
665,17,0.9117647058823529,0.00012802097600651428,0.25679144385026736
583,24,0.855072463768116,0.0017051036422439732,0.28583333333333333
633,14,0.7252747252747253,0.0005611690583536183,0.3319354838709677
680,26,0.5230769230769231,0.026669335049294408,0.4274777448071217
434,20,0.8421052631578947,0.0002600494424224874,0.41042735042735046
566,39,0.6612685560053981,0.007042972263905802,0.44600619195046437
604,34,0.5989304812834224,0.016103118204012397,0.46621359223300973
683,32,0.6814516129032258,0.019287242230058958,0.4632154340836013
609,29,0.46551724137931033,0.04351685958047461,0.44055045871559634
376,57,0.5194235588972431,0.03135080018531162,0.48505050505050507
475,44,0.653276955602537,0.004187542851979151,0.4515987460815047
465,38,0.6870554765291608,0.0028980716182395614,0.44600619195046437
580,31,0.6387096774193548,0.008940662799323443,0.43002985074626865
632,21,0.8952380952380953,0.0006644522834486876,0.28414201183431953
483,47,0.5642923219241444,0.031694191445252304,0.49167235494880546
579,38,0.42105263157894735,0.014851209310851737,0.37515624999999997
643,23,0.8695652173913043,0.001403499329467377,0.2830255402750491
681,22,0.8701298701298701,0.0014547441779081433,0.28470355731225294
577,21,0.9476190476190476,0.0001394043064311313,0.28414201183431953
578,23,0.8932806324110671,0.001324555723071176,0.28526732673267324
395,39,0.5775978407557355,0.050354011846862744,0.49505154639175253
663,8,0.6428571428571429,0.0010032613763512963,0.334245939675174
596,18,0.32679738562091504,0.01870970736683333,0.4237058823529412
676,17,0.8014705882352942,0.0001351090621956845,0.37712041884816755
635,21,0.8809523809523809,0.20257544632270238,0.3703341902313625
671,4,0.8333333333333334,4.067520846044336e-06,0.34299999999999997
492,43,0.6910299003322259,0.0028546722825265815,0.4544479495268139
567,33,0.6628787878787878,0.005875212807585996,0.4175652173913043
542,29,0.7931034482758621,0.0006735476914192574,0.4326126126126126
637,31,0.5075268817204301,0.04290561162456233,0.4530188679245283
684,19,0.7017543859649122,0.0008877110661167028,0.3358041958041958
627,23,0.8932806324110671,0.001324555723071176,0.28526732673267324
422,34,0.30124777183600715,0.08615189708015854,0.4515987460815047
412,43,0.5991140642303433,0.021942890838069558,0.49
558,8,0.8214285714285714,1.8190822217667856e-05,0.3712886597938144
589,20,0.5947368421052631,0.0016240889272800725,0.3405673758865248
685,16,0.7333333333333333,0.0006803595248482306,0.34629807692307696
575,11,0.8363636363636363,9.435177451651796e-05,0.3289041095890411
623,16,0.7,0.0013358423343902647,0.3405673758865248
625,20,0.6473684210526316,0.0012409748544490206,0.3358041958041958
646,12,0.7575757575757576,0.0005073053445528497,0.36938461538461537
654,32,0.4576612903225806,0.030150825386245084,0.4249557522123894
611,15,0.7904761904761904,0.00023827515906266073,0.3274090909090909
431,34,0.7540106951871658,0.0011969001917934072,0.435226586102719
600,23,0.8695652173913043,0.001403499329467377,0.2830255402750491
582,20,0.9736842105263158,2.323196243448908e-05,0.2813671875
559,45,0.696969696969697,0.0028135354221208997,0.4602555910543131
378,43,0.6799557032115172,0.002953910421601271,0.4544479495268139
612,14,0.6483516483516484,0.0007759600554827241,0.34299999999999997
644,24,0.5434782608695652,0.01615729841482483,0.42
588,13,0.6923076923076923,0.0004281106565954855,0.3296567505720824
599,22,0.8961038961038961,0.0006745193975426474,0.28470355731225294
662,23,0.8853754940711462,0.0007300671601571291,0.28526732673267324
645,28,0.5661375661375662,0.006728605514368055,0.4274777448071217
513,49,0.6045918367346939,0.011486922301758472,0.4707843137254902
617,24,0.5398550724637681,0.015527049039701,0.36014999999999997
678,25,0.37333333333333335,0.019486881171710282,0.4139655172413793
640,22,0.9134199134199135,0.0010913915037237226,0.28470355731225294
107,12,0.48484848484848486,0.01317488995367187,0.3791052631578947
394,21,0.6571428571428571,0.0039060126557742742,0.4224633431085044
592,40,0.4205128205128205,0.014053159773765972,0.37418181818181817
603,17,0.7720588235294118,0.0003819252091987788,0.334245939675174
514,29,0.8004926108374384,0.00047866847080500405,0.40352941176470586
615,23,0.8537549407114624,0.0016876326717528683,0.28526732673267324
